Topic,temperature1,temperature2,AverageSimilarity
9,1.5,0.25,1.0000001
9,1.5,0.5,1.0000001
9,1.5,0.75,1.0000001
9,1.5,1.0,0.9751722
9,1.5,1.25,1.0000001
9,1.5,1.5,1.0000001
9,1.5,1.75,0.9940166
9,1.5,2.0,0.8995151
9,1.75,0.0,0.9940166
9,1.75,0.25,0.9940166
9,1.75,0.5,0.9940166
9,1.75,0.75,0.9940166
9,1.75,1.0,0.9692731
9,1.75,1.25,0.9940166
9,1.75,1.5,0.9940166
9,1.75,1.75,0.9886418
9,1.75,2.0,0.8954184
9,2.0,0.0,0.899515
9,2.0,0.25,0.899515
9,2.0,0.5,0.899515
9,2.0,0.75,0.899515
9,2.0,1.0,0.87778336
9,2.0,1.25,0.899515
9,2.0,1.5,0.899515
9,2.0,1.75,0.8954184
9,2.0,2.0,0.8274849
10,0.0,0.0,1.0000001
10,0.0,0.25,1.0000001
10,0.0,0.5,0.9946831
10,0.0,0.75,0.9840489
10,0.0,1.0,0.9787319
10,0.0,1.25,0.9637972
10,0.0,1.5,0.96829206
10,0.0,1.75,0.953808
10,0.0,2.0,0.86193925
10,0.25,0.0,1.0000001
10,0.25,0.25,1.0000001
10,0.25,0.5,0.9946831
10,0.25,0.75,0.9840489
10,0.25,1.0,0.9787319
10,0.25,1.25,0.9637972
10,0.25,1.5,0.9682922
10,0.25,1.75,0.953808
10,0.25,2.0,0.86193925
10,0.5,0.0,0.9946831
10,0.5,0.25,0.9946831
10,0.5,0.5,0.98989767
10,0.5,0.75,0.980327
10,0.5,1.0,0.97554153
10,0.5,1.25,0.96109986
10,0.5,1.5,0.9651404
10,0.5,1.75,0.9518518
10,0.5,2.0,0.86096525
10,0.75,0.0,0.9840489
10,0.75,0.25,0.9840489
10,0.75,0.5,0.9803269
10,0.75,0.75,0.972883
10,0.75,1.0,0.9691611
10,0.75,1.25,0.9557051
10,0.75,1.5,0.9588368
10,0.75,1.75,0.94793963
10,0.75,2.0,0.8590172
10,1.0,0.0,0.9787319
10,1.0,0.25,0.9787319
10,1.0,0.5,0.97554153
10,1.0,0.75,0.9691611
10,1.0,1.0,0.96597075
10,1.0,1.25,0.9530078
10,1.0,1.5,0.95568514
10,1.0,1.75,0.9459834
10,1.0,2.0,0.8580432
10,1.25,0.0,0.96379733
10,1.25,0.25,0.96379733
10,1.25,0.5,0.96109986
10,1.25,0.75,0.9557051
10,1.25,1.0,0.95300776
10,1.25,1.25,0.9426504
10,1.25,1.5,0.9448648
10,1.25,1.75,0.93587893
10,1.25,2.0,0.8479353
10,1.5,0.0,0.96829206
10,1.5,0.25,0.96829206
10,1.5,0.5,0.9651404
10,1.5,0.75,0.9588369
10,1.5,1.0,0.95568514
10,1.5,1.25,0.9448648
10,1.5,1.5,0.94775176
10,1.5,1.75,0.9375965
10,1.5,2.0,0.8488704
10,1.75,0.0,0.9538079
10,1.75,0.25,0.9538079
10,1.75,0.5,0.9518518
10,1.75,0.75,0.9479395
10,1.75,1.0,0.9459834
10,1.75,1.25,0.93587893
10,1.75,1.5,0.93759656
10,1.75,1.75,0.93183595
10,1.75,2.0,0.8449566
10,2.0,0.0,0.8619392
10,2.0,0.25,0.8619392
10,2.0,0.5,0.86096513
10,2.0,0.75,0.8590172
10,2.0,1.0,0.8580432
10,2.0,1.25,0.8479353
10,2.0,1.5,0.8488704
10,2.0,1.75,0.8449566
10,2.0,2.0,0.7799497
11,0.0,0.0,0.99999994
11,0.0,0.25,0.99999994
11,0.0,0.5,0.99999994
11,0.0,0.75,0.99999994
11,0.0,1.0,0.99999994
11,0.0,1.25,0.99999994
11,0.0,1.5,0.99341047
11,0.0,1.75,0.9661533
11,0.0,2.0,0.95032823
11,0.25,0.0,0.99999994
11,0.25,0.25,0.99999994
11,0.25,0.5,0.99999994
11,0.25,0.75,0.99999994
11,0.25,1.0,0.99999994
11,0.25,1.25,0.99999994
11,0.25,1.5,0.99341047
11,0.25,1.75,0.9661533
11,0.25,2.0,0.95032823
11,0.5,0.0,0.99999994
11,0.5,0.25,0.99999994
11,0.5,0.5,0.99999994
11,0.5,0.75,0.99999994
11,0.5,1.0,0.99999994
11,0.5,1.25,0.99999994
11,0.5,1.5,0.99341047
11,0.5,1.75,0.9661533
11,0.5,2.0,0.95032823
11,0.75,0.0,0.99999994
11,0.75,0.25,0.99999994
11,0.75,0.5,0.99999994
11,0.75,0.75,0.99999994
11,0.75,1.0,0.99999994
11,0.75,1.25,0.99999994
11,0.75,1.5,0.99341047
11,0.75,1.75,0.9661533
11,0.75,2.0,0.95032823
11,1.0,0.0,0.99999994
11,1.0,0.25,0.99999994
11,1.0,0.5,0.99999994
11,1.0,0.75,0.99999994
11,1.0,1.0,0.99999994
11,1.0,1.25,0.99999994
11,1.0,1.5,0.99341047
11,1.0,1.75,0.9661533
11,1.0,2.0,0.95032823
11,1.25,0.0,0.99999994
11,1.25,0.25,0.99999994
11,1.25,0.5,0.99999994
11,1.25,0.75,0.99999994
11,1.25,1.0,0.99999994
11,1.25,1.25,0.99999994
11,1.25,1.5,0.99341047
11,1.25,1.75,0.9661533
11,1.25,2.0,0.95032823
11,1.5,0.0,0.99341047
11,1.5,0.25,0.99341047
11,1.5,0.5,0.99341047
11,1.5,0.75,0.99341047
11,1.5,1.0,0.99341047
11,1.5,1.25,0.99341047
11,1.5,1.5,0.98748
11,1.5,1.75,0.9611676
11,1.5,2.0,0.94527465
11,1.75,0.0,0.9661533
11,1.75,0.25,0.9661533
11,1.75,0.5,0.9661533
11,1.75,0.75,0.9661533
11,1.75,1.0,0.9661533
11,1.75,1.25,0.9661533
11,1.75,1.5,0.9611676
11,1.75,1.75,0.93815255
11,1.75,2.0,0.92169917
11,2.0,0.0,0.95032823
11,2.0,0.25,0.95032823
11,2.0,0.5,0.95032823
11,2.0,0.75,0.95032823
11,2.0,1.0,0.95032823
11,2.0,1.25,0.95032823
11,2.0,1.5,0.94527465
11,2.0,1.75,0.92169917
11,2.0,2.0,0.909353
12,0.0,0.0,0.9814284
12,0.0,0.25,0.93744326
12,0.0,0.5,0.91567904
12,0.0,0.75,0.86469007
12,0.0,1.0,0.93228257
12,0.0,1.25,0.92054003
12,0.0,1.5,0.8573181
12,0.0,1.75,0.84587866
12,0.0,2.0,0.86289304
12,0.25,0.0,0.93744326
12,0.25,0.25,0.9178943
12,0.25,0.5,0.89531815
12,0.25,0.75,0.85833466
12,0.25,1.0,0.9020807
12,0.25,1.25,0.88925624
12,0.25,1.5,0.8503273
12,0.25,1.75,0.82132286
12,0.25,2.0,0.8543206
12,0.5,0.0,0.9156789
12,0.5,0.25,0.89531815
12,0.5,0.5,0.87679136
12,0.5,0.75,0.8435015
12,0.5,1.0,0.8826981
12,0.5,1.25,0.8720227
12,0.5,1.5,0.8357323
12,0.5,1.75,0.8082504
12,0.5,2.0,0.8360086
12,0.75,0.0,0.86469007
12,0.75,0.25,0.85833466
12,0.75,0.5,0.8435015
12,0.75,0.75,0.82269746
12,0.75,1.0,0.8428931
12,0.75,1.25,0.8336969
12,0.75,1.5,0.8151585
12,0.75,1.75,0.77832323
12,0.75,2.0,0.8105167
12,1.0,0.0,0.93228257
12,1.0,0.25,0.9020807
12,1.0,0.5,0.8826981
12,1.0,0.75,0.8428931
12,1.0,1.0,0.8951872
12,1.0,1.25,0.8837444
12,1.0,1.5,0.8380326
12,1.0,1.75,0.8190101
12,1.0,2.0,0.8388473
12,1.25,0.0,0.92054003
12,1.25,0.25,0.8892563
12,1.25,0.5,0.8720227
12,1.25,0.75,0.8336969
12,1.25,1.0,0.8837444
12,1.25,1.25,0.873994
12,1.25,1.5,0.8282119
12,1.25,1.75,0.8106439
12,1.25,2.0,0.827885
12,1.5,0.0,0.85731816
12,1.5,0.25,0.8503273
12,1.5,0.5,0.8357323
12,1.5,0.75,0.81515855
12,1.5,1.0,0.8380326
12,1.5,1.25,0.8282119
12,1.5,1.5,0.8113332
12,1.5,1.75,0.7766365
12,1.5,2.0,0.8051494
12,1.75,0.0,0.8458786
12,1.75,0.25,0.82132286
12,1.75,0.5,0.8082504
12,1.75,0.75,0.77832323
12,1.75,1.0,0.8190101
12,1.75,1.25,0.8106439
12,1.75,1.5,0.7766366
12,1.75,1.75,0.7646855
12,1.75,2.0,0.7695047
12,2.0,0.0,0.862893
12,2.0,0.25,0.8543206
12,2.0,0.5,0.8360086
12,2.0,0.75,0.8105167
12,2.0,1.0,0.83884734
12,2.0,1.25,0.827885
12,2.0,1.5,0.8051494
12,2.0,1.75,0.7695047
12,2.0,2.0,0.8082312
13,0.0,0.0,1.0
13,0.0,0.25,1.0
13,0.0,0.5,0.98702925
13,0.0,0.75,0.9740585
13,0.0,1.0,0.96757317
13,0.0,1.25,0.9740585
13,0.0,1.5,0.9436074
13,0.0,1.75,0.944433
13,0.0,2.0,0.89803815
13,0.25,0.0,1.0
13,0.25,0.25,1.0
13,0.25,0.5,0.98702925
13,0.25,0.75,0.9740585
13,0.25,1.0,0.96757317
13,0.25,1.25,0.9740585
13,0.25,1.5,0.9436074
13,0.25,1.75,0.944433
13,0.25,2.0,0.89803815
13,0.5,0.0,0.98702925
13,0.5,0.25,0.98702925
13,0.5,0.5,0.9766527
13,0.5,0.75,0.9662761
13,0.5,1.0,0.9610878
13,0.5,1.25,0.9662761
13,0.5,1.5,0.9404512
13,0.5,1.75,0.9388515
13,0.5,2.0,0.89386564
13,0.75,0.0,0.9740585
13,0.75,0.25,0.9740585
13,0.75,0.5,0.9662761
13,0.75,0.75,0.95849365
13,0.75,1.0,0.9546024
13,0.75,1.25,0.95849365
13,0.75,1.5,0.9372949
13,0.75,1.75,0.9332701
13,0.75,2.0,0.8896933
13,1.0,0.0,0.96757317
13,1.0,0.25,0.96757317
13,1.0,0.5,0.9610878
13,1.0,0.75,0.9546024
13,1.0,1.0,0.9513597
13,1.0,1.25,0.9546024
13,1.0,1.5,0.93571687
13,1.0,1.75,0.9304794
13,1.0,2.0,0.88760704
13,1.25,0.0,0.9740585
13,1.25,0.25,0.9740585
13,1.25,0.5,0.9662761
13,1.25,0.75,0.95849365
13,1.25,1.0,0.9546024
13,1.25,1.25,0.95849365
13,1.25,1.5,0.9372949
13,1.25,1.75,0.9332701
13,1.25,2.0,0.8896933
13,1.5,0.0,0.9436074
13,1.5,0.25,0.9436074
13,1.5,0.5,0.9404512
13,1.5,0.75,0.9372949
13,1.5,1.0,0.9357168
13,1.5,1.25,0.9372949
13,1.5,1.5,0.9262505
13,1.5,1.75,0.9161243
13,1.5,2.0,0.87752867
13,1.75,0.0,0.9444329
13,1.75,0.25,0.9444329
13,1.75,0.5,0.9388515
13,1.75,0.75,0.9332701
13,1.75,1.0,0.93047935
13,1.75,1.25,0.9332701
13,1.75,1.5,0.9161243
13,1.75,1.75,0.91351295
13,1.75,2.0,0.87198013
13,2.0,0.0,0.8980381
13,2.0,0.25,0.8980381
13,2.0,0.5,0.89386564
13,2.0,0.75,0.88969314
13,2.0,1.0,0.887607
13,2.0,1.25,0.88969314
13,2.0,1.5,0.87752867
13,2.0,1.75,0.8719801
13,2.0,2.0,0.8416479
14,0.0,0.0,0.99999976
14,0.0,0.25,0.99999976
14,0.0,0.5,0.99999976
14,0.0,0.75,0.99999976
14,0.0,1.0,0.9866728
14,0.0,1.25,0.9608802
14,0.0,1.5,0.98696
14,0.0,1.75,0.95198685
14,0.0,2.0,0.90641356
14,0.25,0.0,0.9999997
14,0.25,0.25,0.9999997
14,0.25,0.5,0.9999997
14,0.25,0.75,0.99999976
14,0.25,1.0,0.9866728
14,0.25,1.25,0.9608801
14,0.25,1.5,0.9869598
14,0.25,1.75,0.95198685
14,0.25,2.0,0.90641356
14,0.5,0.0,0.9999997
14,0.5,0.25,0.9999997
14,0.5,0.5,0.9999997
14,0.5,0.75,0.9999997
14,0.5,1.0,0.9866728
14,0.5,1.25,0.9608801
14,0.5,1.5,0.98695993
14,0.5,1.75,0.95198685
14,0.5,2.0,0.90641356
14,0.75,0.0,0.9999998
14,0.75,0.25,0.9999998
14,0.75,0.5,0.9999998
14,0.75,0.75,0.9999998
14,0.75,1.0,0.9866729
14,0.75,1.25,0.9608802
14,0.75,1.5,0.98696
14,0.75,1.75,0.95198685
14,0.75,2.0,0.90641356
14,1.0,0.0,0.9866729
14,1.0,0.25,0.9866728
14,1.0,0.5,0.9866729
14,1.0,0.75,0.9866729
14,1.0,1.0,0.97472
14,1.0,1.25,0.95152724
14,1.0,1.5,0.9749577
14,1.0,1.75,0.9409923
14,1.0,2.0,0.90069574
14,1.25,0.0,0.9608801
14,1.25,0.25,0.9608801
14,1.25,0.5,0.9608801
14,1.25,0.75,0.9608802
14,1.25,1.0,0.95152724
14,1.25,1.25,0.9334964
14,1.25,1.5,0.95175225
14,1.25,1.75,0.9197757
14,1.25,2.0,0.8896523
14,1.5,0.0,0.98696
14,1.5,0.25,0.98696
14,1.5,0.5,0.98696
14,1.5,0.75,0.98696
14,1.5,1.0,0.9749577
14,1.5,1.25,0.9517523
14,1.5,1.5,0.97522414
14,1.5,1.75,0.94124985
14,1.5,2.0,0.9008266
14,1.75,0.0,0.95198685
14,1.75,0.25,0.9519868
14,1.75,0.5,0.95198685
14,1.75,0.75,0.95198685
14,1.75,1.0,0.9409922
14,1.75,1.25,0.9197757
14,1.75,1.5,0.9412498
14,1.75,1.75,0.9115426
14,1.75,2.0,0.8733518
14,2.0,0.0,0.90641373
14,2.0,0.25,0.9064137
14,2.0,0.5,0.90641373
14,2.0,0.75,0.90641373
14,2.0,1.0,0.9006958
14,2.0,1.25,0.88965243
14,2.0,1.5,0.9008266
14,2.0,1.75,0.8733519
14,2.0,2.0,0.858717
15,0.0,0.0,1.0000001
15,0.0,0.25,1.0000001
15,0.0,0.5,0.9984123
15,0.0,0.75,0.9905106
15,0.0,1.0,0.9688573
15,0.0,1.25,0.9819204
15,0.0,1.5,0.89275956
15,0.0,1.75,0.89994615
15,0.0,2.0,0.86619776
15,0.25,0.0,1.0000001
15,0.25,0.25,1.0000001
15,0.25,0.5,0.9984123
15,0.25,0.75,0.9905106
15,0.25,1.0,0.9688573
15,0.25,1.25,0.9819204
15,0.25,1.5,0.89275956
15,0.25,1.75,0.89994615
15,0.25,2.0,0.86619776
15,0.5,0.0,0.9984123
15,0.5,0.25,0.9984123
15,0.5,0.5,0.9971422
15,0.5,0.75,0.98986834
15,0.5,1.0,0.9687912
15,0.5,1.25,0.981169
15,0.5,1.5,0.892577
15,0.5,1.75,0.90115565
15,0.5,2.0,0.86686206
15,0.75,0.0,0.9905106
15,0.75,0.25,0.9905106
15,0.75,0.5,0.9898684
15,0.75,0.75,0.98416436
15,0.75,1.0,0.964346
15,0.75,1.25,0.9754167
15,0.75,1.5,0.88861746
15,0.75,1.75,0.9007771
15,0.75,2.0,0.86528397
15,1.0,0.0,0.9688573
15,1.0,0.25,0.9688573
15,1.0,0.5,0.96879107
15,1.0,0.75,0.964346
15,1.0,1.0,0.95084167
15,1.0,1.25,0.9574417
15,1.0,1.5,0.8726139
15,1.0,1.75,0.89590544
15,1.0,2.0,0.85315657
15,1.25,0.0,0.9819203
15,1.25,0.25,0.9819203
15,1.25,0.5,0.981169
15,1.25,0.75,0.9754167
15,1.25,1.0,0.9574416
15,1.25,1.25,0.96762866
15,1.25,1.5,0.88112825
15,1.25,1.75,0.8964306
15,1.25,2.0,0.85866046
15,1.5,0.0,0.8927594
15,1.5,0.25,0.8927594
15,1.5,0.5,0.89257693
15,1.5,0.75,0.8886174
15,1.5,1.0,0.87261385
15,1.5,1.25,0.88112825
15,1.5,1.5,0.8101039
15,1.5,1.75,0.82087564
15,1.5,2.0,0.7894224
15,1.75,0.0,0.89994615
15,1.75,0.25,0.89994615
15,1.75,0.5,0.90115565
15,1.75,0.75,0.9007771
15,1.75,1.0,0.89590544
15,1.75,1.25,0.8964307
15,1.75,1.5,0.8208757
15,1.75,1.75,0.862639
15,1.75,2.0,0.8105735
15,2.0,0.0,0.8661978
15,2.0,0.25,0.8661978
15,2.0,0.5,0.86686206
15,2.0,0.75,0.86528397
15,2.0,1.0,0.85315657
15,2.0,1.25,0.8586606
15,2.0,1.5,0.7894224
15,2.0,1.75,0.8105735
15,2.0,2.0,0.77886003
16,0.0,0.0,0.99999994
16,0.0,0.25,0.99999994
16,0.0,0.5,0.9120538
16,0.0,0.75,0.6282314
16,0.0,1.0,0.5995506
16,0.0,1.25,0.69722444
16,0.0,1.5,0.61334115
16,0.0,1.75,0.5852821
16,0.0,2.0,0.422857
16,0.25,0.0,0.99999994
16,0.25,0.25,1.0
16,0.25,0.5,0.9120538
16,0.25,0.75,0.6282314
16,0.25,1.0,0.5995506
16,0.25,1.25,0.69722444
16,0.25,1.5,0.61334115
16,0.25,1.75,0.5852821
16,0.25,2.0,0.422857
16,0.5,0.0,0.9120539
16,0.5,0.25,0.9120539
16,0.5,0.5,0.8465453
16,0.5,0.75,0.61664605
16,0.5,1.0,0.5820817
16,0.5,1.25,0.6651703
16,0.5,1.5,0.58475906
16,0.5,1.75,0.56433564
16,0.5,2.0,0.41206387
16,0.75,0.0,0.6282314
16,0.75,0.25,0.6282314
16,0.75,0.5,0.61664605
16,0.75,0.75,0.5408566
16,0.75,1.0,0.5072575
16,0.75,1.25,0.5421796
16,0.75,1.5,0.4837281
16,0.75,1.75,0.47660613
16,0.75,2.0,0.36949936
16,1.0,0.0,0.5995506
16,1.0,0.25,0.5995506
16,1.0,0.5,0.5820817
16,1.0,0.75,0.50725764
16,1.0,1.0,0.5317344
16,1.0,1.25,0.52162856
16,1.0,1.5,0.49202773
16,1.0,1.75,0.4535768
16,1.0,2.0,0.37184674
16,1.25,0.0,0.69722444
16,1.25,0.25,0.69722444
16,1.25,0.5,0.6651703
16,1.25,0.75,0.5421796
16,1.25,1.0,0.52162856
16,1.25,1.25,0.5657009
16,1.25,1.5,0.50563705
16,1.25,1.75,0.48886916
16,1.25,2.0,0.37804472
16,1.5,0.0,0.61334115
16,1.5,0.25,0.6133412
16,1.5,0.5,0.58475906
16,1.5,0.75,0.48372814
16,1.5,1.0,0.49202773
16,1.5,1.25,0.50563705
16,1.5,1.5,0.49530572
16,1.5,1.75,0.46091217
16,1.5,2.0,0.37701172
16,1.75,0.0,0.5852821
16,1.75,0.25,0.5852821
16,1.75,0.5,0.5643357
16,1.75,0.75,0.47660613
16,1.75,1.0,0.4535768
16,1.75,1.25,0.48886913
16,1.75,1.5,0.46091217
16,1.75,1.75,0.45886308
16,1.75,2.0,0.35969132
16,2.0,0.0,0.422857
16,2.0,0.25,0.422857
16,2.0,0.5,0.41206387
16,2.0,0.75,0.36949933
16,2.0,1.0,0.3718467
16,2.0,1.25,0.37804472
16,2.0,1.5,0.37701172
16,2.0,1.75,0.35969132
16,2.0,2.0,0.3205722
17,0.0,0.0,1.0
17,0.0,0.25,1.0
17,0.0,0.5,1.0
17,0.0,0.75,0.9996241
17,0.0,1.0,0.9992482
17,0.0,1.25,0.9945557
17,0.0,1.5,0.977883
17,0.0,1.75,0.9514757
17,0.0,2.0,0.9874083
17,0.25,0.0,1.0
17,0.25,0.25,1.0
17,0.25,0.5,1.0
17,0.25,0.75,0.9996241
17,0.25,1.0,0.9992482
17,0.25,1.25,0.99455565
17,0.25,1.5,0.977883
17,0.25,1.75,0.9514757
17,0.25,2.0,0.9874083
17,0.5,0.0,1.0
17,0.5,0.25,1.0
17,0.5,0.5,1.0
17,0.5,0.75,0.9996241
17,0.5,1.0,0.9992482
17,0.5,1.25,0.99455565
17,0.5,1.5,0.977883
17,0.5,1.75,0.9514757
17,0.5,2.0,0.9874083
17,0.75,0.0,0.9996241
17,0.75,0.25,0.9996241
17,0.75,0.5,0.9996241
17,0.75,0.75,0.9992859
17,0.75,1.0,0.99894744
17,0.75,1.25,0.99439436
17,0.75,1.5,0.977735
17,0.75,1.75,0.95128554
17,0.75,2.0,0.9872078
17,1.0,0.0,0.9992482
17,1.0,0.25,0.9992482
17,1.0,0.5,0.9992482
17,1.0,0.75,0.9989475
17,1.0,1.0,0.9986467
17,1.0,1.25,0.99423295
17,1.0,1.5,0.977587
17,1.0,1.75,0.9510954
17,1.0,2.0,0.9870073
17,1.25,0.0,0.9945557
17,1.25,0.25,0.9945557
17,1.25,0.5,0.9945557
17,1.25,0.75,0.99439436
17,1.25,1.0,0.99423295
17,1.25,1.25,0.99067307
17,1.25,1.5,0.97434074
17,1.25,1.75,0.94831145
17,1.25,2.0,0.98301774
17,1.5,0.0,0.977883
17,1.5,0.25,0.977883
17,1.5,0.5,0.977883
17,1.5,0.75,0.97773504
17,1.5,1.0,0.977587
17,1.5,1.25,0.9743408
17,1.5,1.5,0.9599079
17,1.5,1.75,0.93517077
17,1.5,2.0,0.96670514
17,1.75,0.0,0.9514757
17,1.75,0.25,0.9514756
17,1.75,0.5,0.9514756
17,1.75,0.75,0.95128554
17,1.75,1.0,0.9510954
17,1.75,1.25,0.9483114
17,1.75,1.5,0.93517077
17,1.75,1.75,0.9160126
17,1.75,2.0,0.9405194
17,2.0,0.0,0.9874083
17,2.0,0.25,0.9874083
17,2.0,0.5,0.9874083
17,2.0,0.75,0.9872078
17,2.0,1.0,0.9870073
17,2.0,1.25,0.9830178
17,2.0,1.5,0.9667051
17,2.0,1.75,0.9405194
17,2.0,2.0,0.9767273
18,0.0,0.0,0.99999994
18,0.0,0.25,0.99999994
18,0.0,0.5,0.9690547
18,0.0,0.75,0.98447573
18,0.0,1.0,0.9768168
18,0.0,1.25,0.9742371
18,0.0,1.5,0.9603891
18,0.0,1.75,0.9180502
18,0.0,2.0,0.83848363
18,0.25,0.0,0.99999994
18,0.25,0.25,0.99999994
18,0.25,0.5,0.9690547
18,0.25,0.75,0.98447573
18,0.25,1.0,0.9768168
18,0.25,1.25,0.9742371
18,0.25,1.5,0.9603891
18,0.25,1.75,0.9180502
18,0.25,2.0,0.83848363
18,0.5,0.0,0.9690547
18,0.5,0.25,0.9690547
18,0.5,0.5,0.95027816
18,0.5,0.75,0.9596601
18,0.5,1.0,0.9549755
18,0.5,1.25,0.95319974
18,0.5,1.5,0.9447525
18,0.5,1.75,0.90991503
18,0.5,2.0,0.8351654
18,0.75,0.0,0.98447573
18,0.75,0.25,0.98447573
18,0.75,0.5,0.9596601
18,0.75,0.75,0.97205645
18,0.75,1.0,0.9658697
18,0.75,1.25,0.9637182
18,0.75,1.5,0.95251435
18,0.75,1.75,0.91397554
18,0.75,2.0,0.83685
18,1.0,0.0,0.9768169
18,1.0,0.25,0.9768169
18,1.0,0.5,0.9549755
18,1.0,0.75,0.9658697
18,1.0,1.0,0.960449
18,1.0,1.25,0.95845914
18,1.0,1.5,0.9486899
18,1.0,1.75,0.9119524
18,1.0,2.0,0.8359822
18,1.25,0.0,0.9742371
18,1.25,0.25,0.9742371
18,1.25,0.5,0.95319974
18,1.25,0.75,0.9637182
18,1.25,1.0,0.95845914
18,1.25,1.25,0.9569288
18,1.25,1.5,0.94716996
18,1.25,1.75,0.91105914
18,1.25,2.0,0.83563584
18,1.5,0.0,0.9603892
18,1.5,0.25,0.9603892
18,1.5,0.5,0.9447525
18,1.5,0.75,0.9525144
18,1.5,1.0,0.9486899
18,1.5,1.25,0.94717
18,1.5,1.5,0.9405046
18,1.5,1.75,0.9079763
18,1.5,2.0,0.8340151
18,1.75,0.0,0.9180502
18,1.75,0.25,0.9180502
18,1.75,0.5,0.90991503
18,1.75,0.75,0.91397554
18,1.75,1.0,0.9119524
18,1.75,1.25,0.9110592
18,1.75,1.5,0.9079764
18,1.75,1.75,0.89050794
18,1.75,2.0,0.81575364
18,2.0,0.0,0.83848363
18,2.0,0.25,0.83848363
18,2.0,0.5,0.8351654
18,2.0,0.75,0.83685
18,2.0,1.0,0.83598226
18,2.0,1.25,0.8356358
18,2.0,1.5,0.83401495
18,2.0,1.75,0.81575364
18,2.0,2.0,0.7710002
19,0.0,0.0,1.0
19,0.0,0.25,1.0
19,0.0,0.5,0.963719
19,0.0,0.75,0.8801074
19,0.0,1.0,0.887606
19,0.0,1.25,0.8766449
19,0.0,1.5,0.9419693
19,0.0,1.75,0.868928
19,0.0,2.0,0.80863196
19,0.25,0.0,1.0
19,0.25,0.25,1.0
19,0.25,0.5,0.963719
19,0.25,0.75,0.8801074
19,0.25,1.0,0.887606
19,0.25,1.25,0.8766449
19,0.25,1.5,0.9419693
19,0.25,1.75,0.868928
19,0.25,2.0,0.80863196
19,0.5,0.0,0.9637191
19,0.5,0.25,0.9637191
19,0.5,0.5,0.94029593
19,0.5,0.75,0.88029665
19,0.5,1.0,0.8828038
19,0.5,1.25,0.87270784
19,0.5,1.5,0.92285943
19,0.5,1.75,0.85588104
19,0.5,2.0,0.80071425
19,0.75,0.0,0.8801074
19,0.75,0.25,0.8801074
19,0.75,0.5,0.88029665
19,0.75,0.75,0.8698738
19,0.75,1.0,0.8650582
19,0.75,1.25,0.8558237
19,0.75,1.5,0.8734831
19,0.75,1.75,0.82579666
19,0.75,2.0,0.77951354
19,1.0,0.0,0.88760597
19,1.0,0.25,0.88760597
19,1.0,0.5,0.8828038
19,1.0,0.75,0.8650581
19,1.0,1.0,0.8656309
19,1.0,1.25,0.8532448
19,1.0,1.5,0.87421435
19,1.0,1.75,0.8287709
19,1.0,2.0,0.7812082
19,1.25,0.0,0.8766449
19,1.25,0.25,0.8766449
19,1.25,0.5,0.87270784
19,1.25,0.75,0.8558236
19,1.25,1.0,0.8532448
19,1.25,1.25,0.8492465
19,1.25,1.5,0.86794126
19,1.25,1.75,0.8178668
19,1.25,2.0,0.77074265
19,1.5,0.0,0.9419693
19,1.5,0.25,0.9419693
19,1.5,0.5,0.92285943
19,1.5,0.75,0.8734831
19,1.5,1.0,0.87421435
19,1.5,1.25,0.8679412
19,1.5,1.5,0.91038764
19,1.5,1.75,0.8468159
19,1.5,2.0,0.7921851
19,1.75,0.0,0.8689281
19,1.75,0.25,0.8689281
19,1.75,0.5,0.85588104
19,1.75,0.75,0.8257967
19,1.75,1.0,0.8287709
19,1.75,1.25,0.8178668
19,1.75,1.5,0.8468159
19,1.75,1.75,0.81461823
19,1.75,2.0,0.76037985
19,2.0,0.0,0.8086319
19,2.0,0.25,0.8086319
19,2.0,0.5,0.80071425
19,2.0,0.75,0.77951354
19,2.0,1.0,0.7812082
19,2.0,1.25,0.77074265
19,2.0,1.5,0.79218507
19,2.0,1.75,0.7603798
19,2.0,2.0,0.72062165
20,0.0,0.0,1.0
20,0.0,0.25,1.0
20,0.0,0.5,0.9929518
20,0.0,0.75,0.9995218
20,0.0,1.0,0.9847722
20,0.0,1.25,0.9732623
20,0.0,1.5,0.9885353
20,0.0,1.75,0.97066396
20,0.0,2.0,0.85065097
20,0.25,0.0,1.0
20,0.25,0.25,1.0
20,0.25,0.5,0.9929518
20,0.25,0.75,0.9995218
20,0.25,1.0,0.9847722
20,0.25,1.25,0.9732623
20,0.25,1.5,0.9885353
20,0.25,1.75,0.97066396
20,0.25,2.0,0.85065097
20,0.5,0.0,0.99295187
20,0.5,0.25,0.99295187
20,0.5,0.5,0.9872606
20,0.5,0.75,0.992543
20,0.5,1.0,0.98011696
20,0.5,1.25,0.9694928
20,0.5,1.5,0.9831671
20,0.5,1.75,0.9665134
20,0.5,2.0,0.8463578
20,0.75,0.0,0.9995218
20,0.75,0.25,0.9995218
20,0.75,0.5,0.99254286
20,0.75,0.75,0.99913925
20,0.75,1.0,0.9845177
20,0.75,1.25,0.97283906
20,0.75,1.5,0.9881984
20,0.75,1.75,0.9703958
20,0.75,2.0,0.85013604
20,1.0,0.0,0.9847722
20,1.0,0.25,0.9847722
20,1.0,0.5,0.98011696
20,1.0,0.75,0.9845177
20,1.0,1.0,0.9746495
20,1.0,1.25,0.96485907
20,1.0,1.5,0.97710437
